Unnamed: 0,#,Name,GP,G,A,PTS,PPG,SHG,PIMS,GWG,Team,img
7,12,Samuel Zeiders,16,1,2,3,0,0,12,0,M2 University of North Texas,/static/img/backup.png
8,7,Michael Lafferty,15,2,0,2,1,0,21,0,M2 University of North Texas,/static/img/backup.png
9,14,Corbin Becker,15,1,1,2,0,1,20,0,M2 University of North Texas,/static/img/backup.png
10,21,Eric Alford,12,1,1,2,1,0,0,0,M2 University of North Texas,/static/img/backup.png
11,26,Jared Earnest,15,1,0,1,0,0,2,0,M2 University of North Texas,/static/img/backup.png
12,33,Parker Meade,5,0,1,1,0,0,2,0,M2 University of North Texas,/static/img/backup.png
13,9,William Kinard,15,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
14,20,Niv Gurfinkel,13,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
15,37,Andrew Lillie,13,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
16,77,Ethan Venable,13,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
17,4,Jacob Mcgaughy,12,0,0,0,0,0,4,0,M2 University of North Texas,/static/img/backup.png
18,96,Andrew Rosenberger,9,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
19,27,Dylan Perry,7,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
20,40,Mike Misantonis,6,0,0,0,0,0,4,0,M2 University of North Texas,/static/img/backup.png
21,19,Nicholas Fournier,5,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
22,22,Scott Steiner,5,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
23,23,Wesley Trout,5,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
24,91,Keith Sullivan,5,0,0,0,0,0,4,0,M2 University of North Texas,/static/img/backup.png
25,77,Bennett Bonanno,3,0,0,0,0,0,0,0,M2 University of North Texas,/static/img/backup.png
0,21,Cade Boreing,35,44,19,63,17,2,29,8,M2 University of Northern Colorado,/static/img/backup.png
1,10,Jake Seibold,34,9,29,38,4,0,38,0,M2 University of Northern Colorado,/static/img/backup.png
2,25,Nick Sheridan,33,17,18,35,2,0,18,5,M2 University of Northern Colorado,/static/img/backup.png
3,23,Truman Gonzales,34,12,18,30,3,0,84,0,M2 University of Northern Colorado,/static/img/backup.png
4,12,Scott Robinson,34,4,20,24,4,0,24,2,M2 University of Northern Colorado,/static/img/backup.png
5,14,Brantt Heble,35,7,14,21,3,0,79,2,M2 University of Northern Colorado,/static/img/backup.png
6,16,Timothy Knudson,35,1,20,21,0,0,4,0,M2 University of Northern Colorado,/static/img/backup.png
7,8,Garrett Wood,33,5,11,16,2,0,30,0,M2 University of Northern Colorado,/static/img/backup.png
8,11,Michael Viera,35,5,10,15,1,0,33,1,M2 University of Northern Colorado,/static/img/backup.png
9,26,Talon Bartolo,30,3,7,10,0,0,33,0,M2 University of Northern Colorado,/static/img/backup.png
10,15,John Meakins,28,1,8,9,0,0,55,0,M2 University of Northern Colorado,/static/img/backup.png
11,7,Paul Norris,30,5,3,8,0,0,8,1,M2 University of Northern Colorado,/static/img/backup.png
12,18,Jonathan Broadribb,31,3,5,8,1,0,6,0,M2 University of Northern Colorado,/static/img/backup.png
13,27,Nick Buchholtz,31,2,6,8,0,0,113,1,M2 University of Northern Colorado,/static/img/backup.png
14,9,Liam Mckee,34,6,1,7,2,0,47,1,M2 University of Northern Colorado,/static/img/backup.png
15,6,Mitchell Porter,30,3,4,7,0,0,94,0,M2 University of Northern Colorado,/static/img/backup.png
16,19,Brad Pershing,29,3,4,7,0,0,20,0,M2 University of Northern Colorado,/static/img/backup.png
17,2,Chase Upson,35,2,5,7,0,0,6,0,M2 University of Northern Colorado,/static/img/backup.png
18,13,Gannen Erickson,28,2,5,7,0,0,25,0,M2 University of Northern Colorado,/static/img/backup.png
19,20,Colby Schaeffer,21,2,2,4,0,0,17,0,M2 University of Northern Colorado,/static/img/backup.png
20,1,Quinton Reynolds,8,0,1,1,0,0,0,0,M2 University of Northern Colorado,/static/img/backup.png
21,30,Sean Cuscaden,27,0,0,0,0,0,0,0,M2 University of Northern Colorado,/static/img/backup.png
22,28,Jaden Opperman,19,0,0,0,0,0,2,0,M2 University of Northern Colorado,/static/img/backup.png
23,3,Jared Riley,6,0,0,0,0,0,0,0,M2 University of Northern Colorado,/static/img/backup.png
24,31,Jacob Wedhorn,3,0,0,0,0,0,0,0,M2 University of Northern Colorado,/static/img/backup.png
0,37.0,Andrew Lee,28,16,48,64,6,1,6,3,M2 University of Oregon,/static/img/backup.png
1,95.0,Trevor Shott,28,32,25,57,7,2,40,6,M2 University of Oregon,/static/img/backup.png
2,21.0,Warren Berg,27,13,27,40,4,0,12,2,M2 University of Oregon,/static/img/backup.png
3,27.0,Austin Charnholm,28,17,21,38,7,0,4,5,M2 University of Oregon,/static/img/backup.png
4,18.0,Connor Rendell,28,18,19,37,5,2,10,2,M2 University of Oregon,/static/img/backup.png
5,91.0,Jack Geraghty,23,12,21,33,3,2,28,2,M2 University of Oregon,/static/img/backup.png
6,9.0,Kirt Fortney,28,6,17,23,1,1,9,0,M2 University of Oregon,/static/img/backup.png
7,19.0,Harrison Kass,20,6,13,19,2,0,34,0,M2 University of Oregon,/static/img/backup.png
8,23.0,Austin Pultz,28,7,10,17,1,0,56,0,M2 University of Oregon,/static/img/backup.png
9,4.0,Nathan Lutz,26,6,9,15,1,0,10,1,M2 University of Oregon,/static/img/backup.png
10,34.0,Connor Hoernlein,12,5,3,8,0,2,12,1,M2 University of Oregon,/static/img/backup.png
11,14.0,Isaiah Strategos,28,3,3,6,0,0,8,0,M2 University of Oregon,/static/img/backup.png
12,29.0,Dominik Estrada,24,1,4,5,0,0,31,0,M2 University of Oregon,/static/img/backup.png
13,44.0,Zachary Schultz,17,3,1,4,2,0,8,0,M2 University of Oregon,/static/img/backup.png
14,12.0,Paiute Morrison,8,0,4,4,0,0,0,0,M2 University of Oregon,/static/img/backup.png
15,3.0,Payton Barclay,25,1,1,2,0,0,22,0,M2 University of Oregon,/static/img/backup.png
16,22.0,Charles Gearing,17,1,1,2,0,0,6,0,M2 University of Oregon,/static/img/backup.png
17,7.0,Liam Dauphinee,6,1,1,2,0,0,8,0,M2 University of Oregon,/static/img/backup.png
18,41.0,Bryan Freitag,24,0,2,2,0,0,12,0,M2 University of Oregon,/static/img/backup.png
19,16.0,Jack Rogaski,25,0,1,1,0,0,6,0,M2 University of Oregon,/static/img/backup.png
20,81.0,Sebastian Ulloa,22,0,1,1,0,0,25,0,M2 University of Oregon,/static/img/backup.png
21,32.0,Rodney Peterson,9,0,1,1,0,0,0,0,M2 University of Oregon,/static/img/backup.png
22,24.0,Ben Payne,4,0,1,1,0,0,4,0,M2 University of Oregon,/static/img/backup.png
23,1.0,Grayson Parkes,16,0,0,0,0,0,0,0,M2 University of Oregon,/static/img/backup.png
24,31.0,Travis Green,2,0,0,0,0,0,0,0,M2 University of Oregon,/static/img/backup.png
25,0.0,Paiute Morrison,0,0,0,0,0,0,0,0,M2 University of Oregon,/static/img/backup.png
26,,Jake Alshammiry,0,0,0,0,0,0,0,0,M2 University of Oregon,/static/img/backup.png
0,9,Cooper Page,31,19,23,42,3,0,26,4,M2 University of Providence,/static/img/backup.png
1,7,Cody Hendrickson,31,11,28,39,4,0,10,1,M2 University of Providence,/static/img/backup.png
2,22,Jakob Stevenson,32,13,25,38,1,1,24,2,M2 University of Providence,/static/img/backup.png
3,6,Levi Anderson,29,16,17,33,6,0,21,3,M2 University of Providence,/static/img/backup.png
4,27,Will Wright,32,11,13,24,3,2,18,1,M2 University of Providence,/static/img/backup.png
5,24,Kyler Mack,27,13,10,23,4,0,36,2,M2 University of Providence,/static/img/backup.png
6,81,Reed Link,31,7,16,23,2,1,33,1,M2 University of Providence,/static/img/backup.png
7,15,Leo Felt,24,10,12,22,4,0,16,1,M2 University of Providence,/static/img/backup.png
8,23,Taylor Mccall,32,9,12,21,2,1,18,1,M2 University of Providence,/static/img/backup.png
9,18,Josh Larson,17,9,8,17,1,0,36,2,M2 University of Providence,/static/img/backup.png
10,17,Erik Gatson,30,3,10,13,0,0,16,1,M2 University of Providence,/static/img/backup.png
11,53,Trevor Checketts,29,5,7,12,3,0,14,1,M2 University of Providence,/static/img/backup.png
12,8,Gabriel Kwiatkowski,30,4,7,11,0,2,22,0,M2 University of Providence,/static/img/backup.png
13,14,Jamison Mcclain,30,3,6,9,1,0,10,0,M2 University of Providence,/static/img/backup.png
14,5,Frankie Torrez,20,4,4,8,0,0,10,0,M2 University of Providence,/static/img/backup.png
15,25,Tyler Mccarry,30,2,6,8,0,0,10,0,M2 University of Providence,/static/img/backup.png
16,21,Brendan Sedgwick,31,3,3,6,0,0,17,1,M2 University of Providence,/static/img/backup.png
17,0,Levi Anderson,2,3,0,3,1,0,0,0,M2 University of Providence,/static/img/backup.png
18,19,Michael Welch,20,1,2,3,0,0,0,1,M2 University of Providence,/static/img/backup.png
19,20,Dawson Smith,13,1,1,2,0,0,4,0,M2 University of Providence,/static/img/backup.png
20,2,Liam Sedgwick,14,0,1,1,0,0,2,0,M2 University of Providence,/static/img/backup.png
21,30,Tristan Lewis,20,0,0,0,0,0,0,0,M2 University of Providence,/static/img/backup.png
22,1,Jacob Fry,9,0,0,0,0,0,2,0,M2 University of Providence,/static/img/backup.png
23,40,Owen Obrien,4,0,0,0,0,0,0,0,M2 University of Providence,/static/img/backup.png
24,31,Connor Olson,1,0,0,0,0,0,0,0,M2 University of Providence,/static/img/backup.png
25,10,Hunter Borst,0,0,0,0,0,0,0,0,M2 University of Providence,/static/img/backup.png
26,28,Jason Wenzel,0,0,0,0,0,0,0,0,M2 University of Providence,/static/img/backup.png
0,9,Basi Morand,18,20,29,49,0,0,4,1,M2 University of San Diego,/static/img/backup.png
1,97,Brett Roenick,14,15,30,45,2,0,0,3,M2 University of San Diego,/static/img/backup.png
2,86,Holden Fry,17,24,15,39,3,0,2,3,M2 University of San Diego,/static/img/backup.png
3,27,Patrick Routzon,15,8,13,21,0,0,11,0,M2 University of San Diego,/static/img/backup.png
4,92,Brendan Kelly,18,3,5,8,0,0,2,1,M2 University of San Diego,/static/img/backup.png
5,21,Nikko Ebbole,11,5,2,7,1,0,2,1,M2 University of San Diego,/static/img/backup.png
6,18,Torban Pearson,11,2,5,7,0,0,4,0,M2 University of San Diego,/static/img/backup.png
7,12,Sam Shrout,7,3,3,6,0,0,0,0,M2 University of San Diego,/static/img/backup.png
8,17,Declan Lane,16,2,4,6,0,0,2,0,M2 University of San Diego,/static/img/backup.png
9,7,Eric Rataczak,12,1,4,5,0,0,0,0,M2 University of San Diego,/static/img/backup.png
10,74,Zane Breier,17,1,3,4,0,0,2,0,M2 University of San Diego,/static/img/backup.png
11,66,Benjamin Foote,16,1,3,4,0,0,0,0,M2 University of San Diego,/static/img/backup.png
12,14,Brendan Pagani,3,1,1,2,0,0,0,0,M2 University of San Diego,/static/img/backup.png
13,38,Matt Hendrickson,12,0,1,1,0,0,2,0,M2 University of San Diego,/static/img/backup.png
14,31,Colton Tanaka,18,0,0,0,0,0,0,0,M2 University of San Diego,/static/img/backup.png
0,21.0,Andrew Philps,21,17,14,31,2,0,22,1,M2 University of Southern Cal.,/static/img/backup.png
1,20.0,Aaron Brownell,20,13,6,19,1,0,26,0,M2 University of Southern Cal.,/static/img/backup.png
2,9.0,Andre Voloshin,14,4,13,17,0,0,48,0,M2 University of Southern Cal.,/static/img/backup.png
3,24.0,Alex Malone,12,5,11,16,1,0,28,0,M2 University of Southern Cal.,/static/img/backup.png
4,25.0,Jacob Rutzick,12,3,5,8,2,0,8,0,M2 University of Southern Cal.,/static/img/backup.png
5,6.0,Noah Aulerich,15,2,6,8,0,0,16,0,M2 University of Southern Cal.,/static/img/backup.png
6,3.0,Michael Polsky,17,4,2,6,0,0,35,0,M2 University of Southern Cal.,/static/img/backup.png
7,16.0,Augustus Buzby,17,3,3,6,1,0,65,0,M2 University of Southern Cal.,/static/img/backup.png
8,0.0,John Medillo,4,2,3,5,1,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
9,29.0,Aden Dinning,13,0,4,4,0,0,17,0,M2 University of Southern Cal.,/static/img/backup.png
10,10.0,Philip Tannfelt,11,2,1,3,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
11,4.0,Jack Abramowich,4,2,1,3,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
12,28.0,Nicholas Friedland,17,1,2,3,1,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
13,12.0,Samuel Frazer,6,1,2,3,0,0,25,0,M2 University of Southern Cal.,/static/img/backup.png
14,26.0,Jonathan Chandler,14,0,3,3,0,0,30,0,M2 University of Southern Cal.,/static/img/backup.png
15,17.0,Jacob Abene,11,0,2,2,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
16,19.0,Felix Goldwasser,15,0,1,1,0,0,14,0,M2 University of Southern Cal.,/static/img/backup.png
17,5.0,Charlie Ma,12,0,1,1,0,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
18,32.0,Jonathan Kubiak,5,0,1,1,0,0,12,0,M2 University of Southern Cal.,/static/img/backup.png
19,2.0,Nicholas Brzezinski,4,0,1,1,0,0,10,0,M2 University of Southern Cal.,/static/img/backup.png
20,7.0,James Koch,1,0,1,1,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
21,31.0,Cameron Podd,16,0,0,0,0,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
22,13.0,Jinsoo Yi,8,0,0,0,0,0,14,0,M2 University of Southern Cal.,/static/img/backup.png
23,18.0,Danial Venema,4,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
24,1.0,Jared Levine,3,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
25,14.0,Thomas Siggins,3,0,0,0,0,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
26,,Charlie Rothschild,3,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
27,8.0,Harrison Valner,2,0,0,0,0,0,2,0,M2 University of Southern Cal.,/static/img/backup.png
28,32.0,Jonathan Kubiak,2,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
29,27.0,Keegan Jones,1,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
30,,Ryley Aumann,0,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
31,,Marius Bell,0,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
32,,Billy Blase,0,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
33,,Jasper Fisher,0,0,0,0,0,0,0,0,M2 University of Southern Cal.,/static/img/backup.png
0,10,Nicolas Samadian,19,18,18,36,6,0,38,1,M2 University of Texas,/static/img/backup.png
1,22,Steven Kroleski,20,10,11,21,1,0,40,2,M2 University of Texas,/static/img/backup.png
2,28,Ethan Chun,16,9,12,21,2,0,32,0,M2 University of Texas,/static/img/backup.png
3,14,Michael Fernandes,17,10,2,12,0,0,16,1,M2 University of Texas,/static/img/backup.png
4,4,Kenneth Meyer,16,5,7,12,1,0,14,2,M2 University of Texas,/static/img/backup.png
5,11,Thomas Wehmann,15,3,6,9,2,0,36,1,M2 University of Texas,/static/img/backup.png
6,23,Reilly Mango,21,3,4,7,1,0,6,0,M2 University of Texas,/static/img/backup.png
7,16,Kevin Chen,12,3,4,7,0,0,0,0,M2 University of Texas,/static/img/backup.png
8,5,Nick Remelius,15,2,5,7,0,0,22,0,M2 University of Texas,/static/img/backup.png
9,18,Mathew Tucciarone,15,2,5,7,1,0,4,1,M2 University of Texas,/static/img/backup.png
10,44,Harold Chung,15,2,5,7,0,0,21,0,M2 University of Texas,/static/img/backup.png
11,15,Armaan Jivraj,13,2,4,6,0,0,4,0,M2 University of Texas,/static/img/backup.png
12,12,Cole Mensch,21,4,1,5,0,0,4,1,M2 University of Texas,/static/img/backup.png
13,6,Jonas Traweek,21,1,4,5,0,0,14,1,M2 University of Texas,/static/img/backup.png
14,24,Oleg Peliusenok,21,2,2,4,0,0,40,0,M2 University of Texas,/static/img/backup.png
15,17,Michael Esposito,12,1,1,2,0,0,0,0,M2 University of Texas,/static/img/backup.png
16,51,Jason Luong,10,1,0,1,0,0,2,0,M2 University of Texas,/static/img/backup.png
17,0,Lorenzo Baldwin,4,0,1,1,0,0,2,0,M2 University of Texas,/static/img/backup.png
18,1,Sean Triece,3,0,1,1,0,0,0,0,M2 University of Texas,/static/img/backup.png
19,31,Sean Kuehn,11,0,0,0,0,0,0,0,M2 University of Texas,/static/img/backup.png
20,33,Jackson Hicks,5,0,0,0,0,0,0,0,M2 University of Texas,/static/img/backup.png
21,0,Michael Hildner,2,0,0,0,0,0,2,0,M2 University of Texas,/static/img/backup.png
22,9,Nolan Burdett,0,0,0,0,0,0,0,0,M2 University of Texas,/static/img/backup.png
0,21,Austin Simpson,23,33,41,74,6,7,26,5,M2 University of Texas-El Paso,/static/img/backup.png
1,17,Matt Sanca,26,23,37,60,3,1,29,3,M2 University of Texas-El Paso,/static/img/backup.png
2,15,Donald Alchin,23,27,29,56,1,3,114,3,M2 University of Texas-El Paso,/static/img/backup.png
3,7,Carlo Wittor,26,29,25,54,2,1,67,3,M2 University of Texas-El Paso,/static/img/backup.png
4,10,Dominik Taras,24,21,30,51,2,1,69,2,M2 University of Texas-El Paso,/static/img/backup.png
5,23,Jake Kopinski,25,3,31,34,0,1,83,0,M2 University of Texas-El Paso,/static/img/backup.png
6,19,Jon Sanca,26,8,16,24,3,0,26,0,M2 University of Texas-El Paso,/static/img/backup.png
7,22,Jayden Ritchie,15,8,11,19,6,0,26,2,M2 University of Texas-El Paso,/static/img/backup.png
8,13,Jorge Duenas Abin,25,6,10,16,3,1,79,0,M2 University of Texas-El Paso,/static/img/backup.png
9,8,Fabian Calderon,26,7,7,14,1,2,4,1,M2 University of Texas-El Paso,/static/img/backup.png
10,18,Jason Moore,14,6,5,11,2,0,10,1,M2 University of Texas-El Paso,/static/img/backup.png
11,9,Nicholas Fabian Perez,26,4,7,11,0,0,42,0,M2 University of Texas-El Paso,/static/img/backup.png
12,4,Matthew Cap,18,2,3,5,1,0,20,0,M2 University of Texas-El Paso,/static/img/backup.png
13,2,Keenan Conaty,20,3,1,4,0,0,2,1,M2 University of Texas-El Paso,/static/img/backup.png
14,20,Dominic Foggia,10,0,4,4,0,0,16,0,M2 University of Texas-El Paso,/static/img/backup.png
15,5,Kevin Duncan,2,2,0,2,1,0,2,1,M2 University of Texas-El Paso,/static/img/backup.png
16,30,John Luke Prystayko,8,0,2,2,0,0,0,0,M2 University of Texas-El Paso,/static/img/backup.png
17,30,John Prystayko,2,1,0,1,0,0,0,0,M2 University of Texas-El Paso,/static/img/backup.png
18,31,Scott Kasaboski,14,0,0,0,0,0,0,0,M2 University of Texas-El Paso,/static/img/backup.png
19,33,Trevor Buckmeier,4,0,0,0,0,0,5,0,M2 University of Texas-El Paso,/static/img/backup.png
20,24,Quincy Childress,0,0,0,0,0,0,0,0,M2 University of Texas-El Paso,/static/img/backup.png
0,13,Connor Nehls,26,14,17,31,3,0,18,1,M2 University of Washington,/static/img/backup.png
1,16,Eric Prigodich,27,15,14,29,0,0,48,1,M2 University of Washington,/static/img/backup.png
2,10,Aaron Morris,26,17,10,27,2,0,47,2,M2 University of Washington,/static/img/backup.png
3,88,Konsta Jaske,27,12,11,23,1,0,56,0,M2 University of Washington,/static/img/backup.png
4,9,Jonathan White,27,7,12,19,2,0,44,0,M2 University of Washington,/static/img/backup.png
5,95,Trevor Garrood,23,5,13,18,0,0,0,0,M2 University of Washington,/static/img/backup.png
6,14,Evan Bodenstab,27,5,12,17,0,0,0,0,M2 University of Washington,/static/img/backup.png
7,17,Kai Farmer,15,4,9,13,1,0,4,0,M2 University of Washington,/static/img/backup.png
8,2,Jacob Stevens Haas,18,4,4,8,0,0,4,0,M2 University of Washington,/static/img/backup.png
9,59,Gurjepaul Brar,15,3,5,8,0,0,0,0,M2 University of Washington,/static/img/backup.png
10,62,Ethan Cain,24,5,2,7,0,0,2,1,M2 University of Washington,/static/img/backup.png
11,7,Ethan Stark,25,3,4,7,2,0,59,1,M2 University of Washington,/static/img/backup.png
12,11,Gordon Delap,23,2,5,7,1,0,0,1,M2 University of Washington,/static/img/backup.png
13,61,Steven Chiu,4,3,1,4,0,0,4,0,M2 University of Washington,/static/img/backup.png
14,19,Thomas Mathieu,21,1,3,4,0,0,26,0,M2 University of Washington,/static/img/backup.png
15,76,Dave Lin,16,1,3,4,1,0,4,1,M2 University of Washington,/static/img/backup.png
16,91,Max Cantor,6,1,2,3,0,0,21,0,M2 University of Washington,/static/img/backup.png
17,22,Cameron Trader,17,0,3,3,0,0,0,0,M2 University of Washington,/static/img/backup.png
18,67,Jay Deshpande,10,1,1,2,0,0,0,0,M2 University of Washington,/static/img/backup.png
19,1,Bennett Jarvis,16,0,1,1,0,0,0,0,M2 University of Washington,/static/img/backup.png
20,32,Patrick Costa,14,0,1,1,0,0,0,0,M2 University of Washington,/static/img/backup.png
21,3,Ryan Featherman,5,0,0,0,0,0,0,0,M2 University of Washington,/static/img/backup.png
22,20,Christopher Kang,5,0,0,0,0,0,0,0,M2 University of Washington,/static/img/backup.png
0,27,Blake Baer,16,10,12,22,2,0,19,0,M2 University of Wyoming,/static/img/backup.png
1,8,Brady Griffin,16,10,4,14,1,1,19,2,M2 University of Wyoming,/static/img/backup.png
2,13,Bodi Morris,13,6,8,14,2,0,22,1,M2 University of Wyoming,/static/img/backup.png
3,6,Jacob Saunders,17,6,3,9,0,0,30,0,M2 University of Wyoming,/static/img/backup.png
4,18,Anthony Castronovo,16,2,4,6,0,0,22,0,M2 University of Wyoming,/static/img/backup.png
5,5,Cole Bryan,16,1,4,5,0,0,4,0,M2 University of Wyoming,/static/img/backup.png
6,15,Aidan Goff,16,1,3,4,0,0,66,0,M2 University of Wyoming,/static/img/backup.png
7,28,Jay Blythe,12,0,4,4,0,0,16,0,M2 University of Wyoming,/static/img/backup.png
8,26,Philip Crespin,15,1,2,3,0,0,10,0,M2 University of Wyoming,/static/img/backup.png
9,17,Collin Plitt,17,1,1,2,0,0,4,0,M2 University of Wyoming,/static/img/backup.png
10,16,Joseph Waddle,14,1,1,2,0,0,23,0,M2 University of Wyoming,/static/img/backup.png
11,2,Luke Iveison,15,0,2,2,0,0,8,0,M2 University of Wyoming,/static/img/backup.png
12,0,Tanner Varndell,1,1,0,1,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
13,1,Matthew Mcdonald,15,0,1,1,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
14,23,Michael Boatwright,17,0,0,0,0,0,22,0,M2 University of Wyoming,/static/img/backup.png
15,12,Hunter Johnson,4,0,0,0,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
16,7,Matthew Loundagin,2,0,0,0,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
17,0,Dain Asbell,1,0,0,0,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
18,35,Andrew Pray,1,0,0,0,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
19,36,Barron Bertagna,1,0,0,0,0,0,0,0,M2 University of Wyoming,/static/img/backup.png
0,12.0,Chris Cutshall,34,25,20,45,5,3,124,2,M2 Utah State University,/static/img/backup.png
1,7.0,Austin Moser,35,21,23,44,9,2,57,2,M2 Utah State University,/static/img/backup.png
2,55.0,Bradley Green,35,19,22,41,3,2,25,1,M2 Utah State University,/static/img/backup.png
3,4.0,Alec Moser,28,6,19,25,1,0,63,1,M2 Utah State University,/static/img/backup.png
4,29.0,Sean Johnston,35,16,8,24,0,0,14,0,M2 Utah State University,/static/img/backup.png
5,8.0,Brett Fernandez,35,7,16,23,4,0,48,1,M2 Utah State University,/static/img/backup.png
6,20.0,Chase Ball,33,3,19,22,1,0,98,1,M2 Utah State University,/static/img/backup.png
7,22.0,Conner Mckeachnie,35,6,10,16,1,0,50,0,M2 Utah State University,/static/img/backup.png
8,25.0,Olli Jansson,35,6,10,16,3,0,12,1,M2 Utah State University,/static/img/backup.png
9,42.0,Keegan Obrien,19,6,10,16,2,1,21,1,M2 Utah State University,/static/img/backup.png
10,28.0,Hunter Doyle,35,3,11,14,0,0,8,0,M2 Utah State University,/static/img/backup.png
11,77.0,Dalton Lallier,32,6,6,12,2,0,20,1,M2 Utah State University,/static/img/backup.png
12,23.0,Barak Broad,25,5,4,9,0,1,12,1,M2 Utah State University,/static/img/backup.png
13,17.0,Gavin Lubin,15,5,4,9,4,0,44,1,M2 Utah State University,/static/img/backup.png
14,19.0,Tomas Maciunas,18,5,3,8,0,0,4,0,M2 Utah State University,/static/img/backup.png
15,14.0,Shea Bryant,11,5,3,8,1,0,10,2,M2 Utah State University,/static/img/backup.png
16,5.0,William Christensen,15,1,4,5,0,0,2,0,M2 Utah State University,/static/img/backup.png
17,21.0,Terel Colemon,32,2,1,3,0,0,6,1,M2 Utah State University,/static/img/backup.png
